"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2001298870589165891","Wed Dec 17 22:45:33 +0000 2025","322","Read and share so people will realize how bad the situation is. https://t.co/itBKDa0ca7","2001423547613483106","","peachyfraise","en","","0","0","74","https://x.com/undefined/status/2001423547613483106","67820297",
"1995378959597638122","Mon Dec 01 06:42:08 +0000 2025","216","@spectatorindex Timeline of Toll: November 26: 23 deaths. November 27: 69 deaths. November 28: 164 248 deaths. November 29: 279 303 deaths. November 30: 442 deaths. December 1: 502 deaths (latest BNPB tally). Affected Areas: Primarily North Sumatra (e.g. North","1995382893019865299","","spectatorindex","en","","4","2","69","https://x.com/undefined/status/1995382893019865299","1313819372008476674",
"2004786163232772351","Sat Dec 27 08:17:35 +0000 2025","311","@kamto_adi 1️⃣ Tak ada bukti pernah terjadi di bencana nasional sebelumnya. 2️⃣ Jika ini terjadi di bencana Sumatra 2025 bantuan bisa ditolak karna bukan kemanusiaan. 3️⃣ Bisa tanpa status bencana nasional? Baru 19 jembatan dibangun dari 734 rusak. 4️⃣ Tak ada bukti bencana nasional sebelumnya https://t.co/ZT6ViBz4gw","2004828998166347983","https://pbs.twimg.com/media/G9KVWOqbgAEe_EA.jpg","kamto_adi","in","","2","4","82","https://x.com/undefined/status/2004828998166347983","387021225",
"1996717673036894483","Thu Dec 04 23:06:05 +0000 2025","259","BANJIR BESAR DI 3 PROPINSI SUMATERA TERUNGKAP TANDA TANGAN SIAPA DAN TERauNGKAP SIAPA YG SERAKAH ?? ?? https://t.co/OLmllK0bak lewat @YouTube https://t.co/MjXlkygv2p","1996717673036894483","https://pbs.twimg.com/media/G7XEI3saIAAtevo.jpg","","in","","1","14","108","https://x.com/undefined/status/1996717673036894483","131814756",
"1996176424286490677","Wed Dec 03 11:15:21 +0000 2025","262","️ STOP SCROLLING PLEASE HELP OUR FAMILY ️ REP RT &amp; REPEAT AFTER ME ‼️ SUMATERA BUTUH STATUS #BENCANANASIONAL #NATIONALDISASTER","1996176424286490677","","","en","","3","64","193","https://x.com/undefined/status/1996176424286490677","1542921440130785281",
"1993911868734243315","Thu Nov 27 05:16:49 +0000 2025","236","Dari zoom(dot)earth kondisi hujan di sekitar Selat Malaka sampai ke pesisir Sumatera bagian barat laut antara tanggal 25-27 November. Ngeri hujannya ada yang sampe 30 mm/jam! Turut berduka untuk semua saudara2 di Sumatera... https://t.co/Jse6sl4kIh","1993911868734243315","https://pbs.twimg.com/amplify_video_thumb/1993911057270644736/img/cgRK4QJYkolOy-Vb.jpg","","in","","2","8","90","https://x.com/undefined/status/1993911868734243315","47891751",
"2004828972627230993","Sat Dec 27 08:17:29 +0000 2025","554","Urgent ️🆘🆘🆘️️️ Tolong bagikan Terjadi banjir bandang di Kalimantan Selatan Terlihat jelas di vidio banyak warga yang terjebak dan berpegang di derasnya banjir bandang ini Sabtu 27 Desember 2025 https://t.co/jztxa46gf0","2004828972627230993","https://pbs.twimg.com/ext_tw_video_thumb/2004828258777645056/pu/img/5vPnJe4usU78dkqE.jpg","","in","","4","5","401","https://x.com/undefined/status/2004828972627230993","1745265761416056832",
"1996500800051523626","Thu Dec 04 08:44:18 +0000 2025","457","️️STOP SCROLLING️️ ️REPLY REPOST AND REPEAT AFTER ME️ SUMATERA BUTUH STATUS #BENCANANASIONAL #NATIONALDISASTER","1996500800051523626","","","en","","9","184","361","https://x.com/undefined/status/1996500800051523626","1944693944471949312",
"2003869562786238828","Wed Dec 24 16:45:08 +0000 2025","28898"," hari ini 24/12 hujan deras bgt sungainya meluap lagi maaf kalau berisik tapi plis jgn bosen bahas tentang bencana ini https://t.co/cOUwn3vlY8","2003869562786238828","https://pbs.twimg.com/media/G88sv2VX0AARcAS.jpg","","in","","103","114","8904","https://x.com/undefined/status/2003869562786238828","1331650559518990336",
"1995066512991039494","Sun Nov 30 09:44:57 +0000 2025","236","MENCEKAMNYA HANYA DI MEDSOS? Pernyataan BNPB Dipertanyakan Data Korban Justru Meningkat. Kepala BNPB Suharyanto menyebut banjir Sumatra belum menjadi bencana nasional karena kondisi yang terlihat mencekam di medsos dinilai tidak sepenuhnya sesuai di lapangan. Namun data BNPB https://t.co/YaH2kQTtgU","1995066512991039494","https://pbs.twimg.com/ext_tw_video_thumb/1995066321139302400/pu/img/8uXVTDEvFPIWURvO.jpg","","in","","31","107","177","https://x.com/undefined/status/1995066512991039494","1040306964100669440",
"1993464265379135916","Tue Nov 25 23:38:12 +0000 2025","1860","WARNING !!! Pada Hari ini Rabu 26 November 2025 Invest Siklon 95B menjadi Storm 04B dan diprakirakan mulai memasuki daratan Aceh / Sumut. Bsrikut kami sampaikan wilayah-wilayah yang di Notifikasi dari FloodHub baik Notifikasi Level Bahaya Kuning maupun Notifikasi Level Bahaya https://t.co/gIHE91epPS","1993464265379135916","https://pbs.twimg.com/media/G6o1KnfboAA_Ee3.jpg","","in","","59","33","1347","https://x.com/undefined/status/1993464265379135916","2218872146",
"1997674735895982241","Sun Dec 07 14:29:06 +0000 2025","850","PENTING... MOHON BANTUANNYA UNTUK DI SHARE... LANDSLIDE WATCH Landslide - North Sumatra Highlands SE of Padangsidempuan Sumatera Utara Indonesia HAZARD DETAILS The NASA Global Model of Models LHASA has issued a Landslide watch for December 07 2025 14:15:22 UTC","1997674735895982241","","","in","","9","9","737","https://x.com/undefined/status/1997674735895982241","2218872146",
"1996451869393293404","Thu Dec 04 05:29:52 +0000 2025","573","️️️STOP SCROLLING️️️ REP RT AND REPEAT AFTER ME️️️ SUMATERA BUTUH STATUS #BENCANANASIONAL #NATIONALDISASTER","1996451869393293404","","","en","","5","200","398","https://x.com/undefined/status/1996451869393293404","1932224013167906816",
"1998726447993593895","Wed Dec 10 12:08:14 +0000 2025","1530","Sumatera is still struggling to recover. Sumatra still needs our attention. Keep all eyes on Sumatra. The mud left by the disaster has not even dried and today they are struck by flooding again SUMATERA BUTUH STATUS #BENCANANASIONAL #NATIONALDISASTER","1998726447993593895","","","en","","4","40","1223","https://x.com/undefined/status/1998726447993593895","1979535871952183296",
"1994737654773289316","Sat Nov 29 11:58:11 +0000 2025","1663","Data Korban Dampak Bencana Banjir dan Longsor Sumatera Uodate 29 November 2025 pukul 18.30 WIB PROVINSI: SUMATERA UTARA 1. Tapanuli Tengah: 47 (MD) 33 (DP) 26 (LR-LB) 2. Tapanuli Utara: 11 (MD) 3. Tapanuli Selatan: 44 (MD) 3 (DP) 58 (LR-LS) 4. Kota Sibolga: 46 (MD) 5.","1994737654773289316","","","in","","34","14","1303","https://x.com/undefined/status/1994737654773289316","2218872146",
"1998654629945684044","Wed Dec 10 07:22:51 +0000 2025","511","Update: Terpantau badai siklon 91S yg akan terus bergerak mendekati Sumatra dan berubah jadi siklon tropis (lihat prediksi KAMAJAYA) selama 11-20 Nov dg inti pusaran dekat dg Bengkulu. Wilayah terdampak langsung adalah sepanjang pesisir barat Sumatra mulai hari ini (10/12). D https://t.co/WYSTPwuipX","1998654629945684044","https://pbs.twimg.com/media/G7yly02aMAI4WWN.jpg","","in","","11","14","299","https://x.com/undefined/status/1998654629945684044","2912180479",
"2004383588796801319","Fri Dec 26 02:47:41 +0000 2025","5045"," PERPANJANGAN STATUS TANGGAP DARURAT BENCANA 1. Aceh Memperpanjang status tanggap darurat bencana hingga 8 Januari 2026. 2. Sumatera Utara Memperpanjang status tanggap darurat bencana hingga 31 Desember 2025. Mari teruskan solidaritas untuk saudara-saudara kita di","2004383588796801319","","","in","","4","3","3922","https://x.com/undefined/status/2004383588796801319","862600351",
"1993992426718138692","Thu Nov 27 10:36:55 +0000 2025","285","TERKINI Jabatan Meteorologi Malaysia mengeluarkan Amaran Ribut Tropika Hujan Lebat Berterusan Angin Kencang dan Laut Bergelora di seluruh Negeri Selangor Kedah Pulau Pinang Perak Pahang Selangor Kuala Lumpur Putrajaya Negeri Sembilan Melaka dan Johor dari 27-29","1993992426718138692","","","in","","1","1","203","https://x.com/undefined/status/1993992426718138692","2194068895",
"1993935025721757786","Thu Nov 27 06:48:50 +0000 2025","261","Banjir bandang yang menerjang Sumatra di balik itu begitu banyak kayu yang hanyut di bawa arus air artikan aja sensdiri https://t.co/wx7NUbPKpH","1993935025721757786","https://pbs.twimg.com/amplify_video_thumb/1993934945136594948/img/x7761NMuCXBYta7j.jpg","","in","","3","9","106","https://x.com/undefined/status/1993935025721757786","1344460749964414976",
"1994943249727844769","Sun Nov 30 01:35:09 +0000 2025","917"," bencana yang sangat besar hingga menelan 303 jiwa dan masih akan bertambah lagi tiap harinya. turut berduka untuk keluarga yang ditinggalkan dan semoga keluarga yang belum ditemukan segera bisa berkumpul bersama. #️⃣PrayForSumatra https://t.co/Tbkzp73Iku","1994943249727844769","https://pbs.twimg.com/media/G692UD5XQAAolTy.jpg","","in","","7","18","314","https://x.com/undefined/status/1994943249727844769","1371650588",
"2005976573011435729","Tue Dec 30 12:17:38 +0000 2025","3585","️Update Penyaluran Donasi️ Rabu 24 Desember 2025 tim Humanies Project telah meneruskan bantuan pendidikan untuk anak-anak yang terdampak banjir di Sumatera harapannya agar mereka bisa kembali semangat sekolah dan menjadi penerus bangsa yang hebat. Pidie Jaya Aceh Yuk https://t.co/oZ9wVvWwY6","2005976573011435729","https://pbs.twimg.com/amplify_video_thumb/2005975455690809344/img/UkRWly0HivVrZhIT.jpg","","in","","11","19","1358","https://x.com/undefined/status/2005976573011435729","1337987604596150272",
"2005894402783469662","Tue Dec 30 06:51:07 +0000 2025","8995","Saat @SherlyAnnavita terus bersuara soal banjir Sumatera Aceh yang datang bukan bantahan tapi teror mobil dicoret rumah dilempar telur busuk medsos dipenuhi ancaman buzzer. Kalau cuma beda pendapat kenapa pakai intimidasi? Jelas ada yang tersinggung bukan oleh fitnah https://t.co/ney8ZrZB35","2005894402783469662","https://pbs.twimg.com/media/G9ZeVDoagAAO5J2.jpg","","in","","202","203","4845","https://x.com/undefined/status/2005894402783469662","9688522",
"2005613394343407795","Mon Dec 29 12:14:30 +0000 2025","21","Pemerintah selalu berupaya semaksimal mungkin untuk memberi yang terbaik untuk masyarakat yang terdampak musibah banjir Sumatera. Kesungguhan pemerintah masih saja mendapatkan nada sumbang yang mengatakan pemerintah lambat pemerintah abai bahkan sampai melakukan sabotase https://t.co/1S676X9ALX","2005613394343407795","https://pbs.twimg.com/ext_tw_video_thumb/2005613289544593408/pu/img/K9uJNEssubAKMaXB.jpg","","in","","3","8","13","https://x.com/undefined/status/2005613394343407795","1427095335084515333",
"2006005062993371523","Tue Dec 30 14:10:51 +0000 2025","28","Banjir dan longsor yang melanda Sumatera pada akhir 2025 disebut sebagai bencana ekologis terparah dalam 35 tahun terakhir. Peristiwa ini tidak hanya dipicu hujan ekstrem tetapi juga akumulasi kerusakan lingkungan yang berlangsung puluhan tahun. Dampaknya meluas ke berbagai https://t.co/CHCjRj5ncP","2006005062993371523","https://pbs.twimg.com/amplify_video_thumb/2006004668804263936/img/WI3f_dbKLEZXK6yE.jpg","","in","","1","1","19","https://x.com/undefined/status/2006005062993371523","23343960",
"2005930760725819815","Tue Dec 30 09:15:36 +0000 2025","27","Pasca bencana banjir Sumatera pemerintah bergerak serius dengan mengerahkan seluruh instansi dan peralatan. Seskab Teddy mengajak seluruh lapisan masyarakat saling membantu dengan niat tulus Bukan soal kepentingan tapi kemanusiaan. Saatnya saling bantu gotong royong. https://t.co/aVgQcanCl5","2005930760725819815","https://pbs.twimg.com/ext_tw_video_thumb/2005930665188175872/pu/img/zXDM0cz9lidNgRLv.jpg","","in","","1","22","11","https://x.com/undefined/status/2005930760725819815","202500570",
"2006017127199723814","Tue Dec 30 14:58:47 +0000 2025","10","Ngapain terima bantuan asing keuangan negara kita masih mampu untuk menyelesaikan permasalahan musibah banjir di Sumatera. https://t.co/NjRu0oR6SK","2006017127199723814","https://pbs.twimg.com/ext_tw_video_thumb/2006017095881162752/pu/img/MQZ1EcwJ2gk3UcMj.jpg","","in","","0","1","6","https://x.com/undefined/status/2006017127199723814","1427095335084515333",
"2005542303708925996","Mon Dec 29 07:32:01 +0000 2025","15","Selama 72 jam pertama banjir dan longsor di Sumatera fase paling krusial dalam penyelamatan negara justru lebih banyak hadir lewat pencitraan di media sosial. Investigasi Magdalene menelusuri akun Instagram pejabat dan lembaga kunci untuk melihat apa yang dikomunikasikan siapa https://t.co/NbDCJiaHVN","2005542303708925996","https://pbs.twimg.com/amplify_video_thumb/2005535399960272896/img/HbBmPH-_vdP_fM2P.jpg","","in","","0","1","8","https://x.com/undefined/status/2005542303708925996","1521159020",
"2005932709114253793","Tue Dec 30 09:23:20 +0000 2025","0","BRI terus hadir mendampingi pemulihan masyarakat pascabencana. Melalui program Trauma Healing BRI menghadirkan ruang aman dan aktivitas pemulihan psikososial bagi anak-anak terdampak banjir di berbagai wilayah Sumatera. Lewat kegiatan bermain menggambar hingga mendongeng https://t.co/KhjF6u9gVY","2005932709114253793","https://pbs.twimg.com/media/G9aBJnhbIAAFURz.jpg","","in","","0","0","0","https://x.com/undefined/status/2005932709114253793","2340155395",
"2005819091450486922","Tue Dec 30 01:51:52 +0000 2025","3","Kepala Staf Angkatan Darat (KSAD) Maruli Simanjuntak mengeklaim penanganan bencana banjir dan tanah longsor di Sumatera menjadi yang tercepat dilakukan oleh pemerintah. Ia mengaku berani melontarkan pernyataan itu berdasarkan pengalaman menjadi personel TNI selama puluhan tahun. https://t.co/b9nMdyxvrL","2005819091450486922","https://pbs.twimg.com/ext_tw_video_thumb/2005818971220762626/pu/img/bBvxBmJ1BAa927Vt.jpg","","in","","1","1","0","https://x.com/undefined/status/2005819091450486922","41730943",
"2005842895119827035","Tue Dec 30 03:26:27 +0000 2025","843","Jumlah korban jiwa akibat banjir dan longsor yang melanda tiga provinsi di Sumatera kembali bertambah. Data Badan Nasional Penanggulangan Bencana (BNPB) per Selasa (30/12/2025) pukul 10.00 WIB korban meninggal tercatat sebanyak 1.141 orang sementara 163 orang lainnya belum https://t.co/dYxXF55VKR","2005842895119827035","https://pbs.twimg.com/media/G9YvetpboAAWHzN.jpg","","in","","8","8","667","https://x.com/undefined/status/2005842895119827035","1158355819512991747",
"2005832793826210010","Tue Dec 30 02:46:19 +0000 2025","6","Gerombolan Jokowi menjatuhkan nama @Prabowo di tengah bencana banjir Sumatera. @gerindra Bahlil bilang 97% listrik Aceh akan menyala. Faktanya sampai shubuh 8/22/2025 Aceh masih gelap gulita. Penginapan masih pakai genset #PresidenOmon2Turunlah #PresidenOmon2Turunlah https://t.co/yylj2EWnkA","2005832793826210010","https://pbs.twimg.com/amplify_video_thumb/2005832721785053184/img/7DryADit0Oba5UvK.jpg","","in","","0","0","6","https://x.com/undefined/status/2005832793826210010","1604064608913723394",
"2005982327407817079","Tue Dec 30 12:40:30 +0000 2025","1","Pupuk Kaltim hadir untuk Sumatera Melalui semangat kepedulian dan solidaritas Pupuk Kaltim bersama karyawan menyalurkan bantuan kemanusiaan senilai Rp2 05 miliar bagi korban banjir di Aceh Sumatera Utara dan Sumatera Barat. Komitmen ini menjadi bukti bahwa keberlanjutan https://t.co/BAI0ZzrNWj","2005982327407817079","https://pbs.twimg.com/media/G9auSXvaYAEwPNS.jpg","","in","","0","0","1","https://x.com/undefined/status/2005982327407817079","855339725204238337",
"2005953258615890411","Tue Dec 30 10:45:00 +0000 2025","12","Menteri Dalam Negeri (Mendagri) Tito Karnavian mengungkapkan sebanyak 22 desa hilang tersapu banjir bandang dan tanah longsor di Aceh Sumatera Utara dan Sumatera Barat. Data kami menunjukkan bahwa ada desa yang hilang itu totalnya 22. Di Aceh ada 13 hilang tersapu. Di https://t.co/BoXYtD699c","2005953258615890411","https://pbs.twimg.com/media/G9ZiTLFaYAUnEl3.jpg","","in","","1","1","6","https://x.com/undefined/status/2005953258615890411","786549338818224128",
"2005617304282054807","Mon Dec 29 12:30:02 +0000 2025","58","Wakapolri Komjen Pol. Prof. Dr. Dedi Prasetyo S.H. M.Hum. M. Si. M.M. melakukan kunjungan kerja ke hunian sementara (huntara) korban banjir dan tanah longsor di Korong Asam Pulau Nagari Anduriang Kecamatan 2x11 Kayu Tanam Kabupaten Padang Pariaman Sumatera Barat. Dalam https://t.co/qna2qgkgab","2005617304282054807","https://pbs.twimg.com/media/G9ViTV8bwAAMIkc.jpg","","in","","0","53","4","https://x.com/undefined/status/2005617304282054807","138290629",
"2005904591175704756","Tue Dec 30 07:31:37 +0000 2025","1","PT Bank Rakyat Indonesia (Persero) Tbk menggelar program Trauma Healing bagi anak-anak terdampak bencana banjir bandang di Aceh Sumatera Utara dan Sumatera Barat. Program ini menjadi bagian dari aksi kemanusiaan BRI Group melalui BRI Peduli Sumatra yang berfokus pada pemulihan https://t.co/HDM7ICckCc","2005904591175704756","https://pbs.twimg.com/media/G9ZndH4aUAA8HpW.jpg","","in","","0","0","2","https://x.com/undefined/status/2005904591175704756","23343960",
"2005731229593899427","Mon Dec 29 20:02:44 +0000 2025","0","buat POLRI kalian amazing banget! Kerja tanpa kenal lelah saat banjir Sumatera patut diacungi jempol. Tetap jadi pelindung &amp; teman terbaik bagi masyarakat https://t.co/sg0Mozeani","2005731229593899427","https://pbs.twimg.com/ext_tw_video_thumb/2005731168801669120/pu/img/5evuNhOF6TxtlBWR.jpg","","in","","0","0","0","https://x.com/undefined/status/2005731229593899427","563763180",
"2005542217385934879","Mon Dec 29 07:31:40 +0000 2025","0","Kepala Staf Angkatan Darat (KSAD) Jenderal TNI Maruli Simanjuntak mengungkap adanya upaya sabotase jembatan bailey yang dibangun di beberapa wilayah terdampak bencana banjir bandang dan tanah longsor di Sumatera. Menurutnya penyabotasean ini dilakukan dengan membongkar https://t.co/yXyKuIZ10N","2005542217385934879","https://pbs.twimg.com/amplify_video_thumb/2005542028797751296/img/Sd3tMVnc_Ay67gzJ.jpg","","in","","0","0","0","https://x.com/undefined/status/2005542217385934879","46693036",
"2005126874813567424","Sun Dec 28 04:01:15 +0000 2025","0","Presiden Prabowo menegaskan komitmen negara dalam mempercepat pemulihan banjir di Sumatera ketika Prabowo Pulihkan PascaBencana diwujudkan lewat pembangunan hunian sementara yang sudah dimulai dan ditargetkan rampung satu bulan agar warga segera keluar dari tenda pengungsian https://t.co/Rmpzwf4W53","2005126874813567424","https://pbs.twimg.com/amplify_video_thumb/2005126814273003520/img/v81PL0AnfCgG_DFl.jpg","","in","","0","0","0","https://x.com/undefined/status/2005126874813567424","1500778796273733637",
"2005126765518495746","Sun Dec 28 04:00:49 +0000 2025","1","Komitmen Presiden Prabowo dalam pemulihan banjir di Sumatera ditunjukkan melalui langkah cepat dan terkoordinasi ketika Prabowo Pulihkan PascaBencana dengan percepatan hunian sementara dan Pembangunan Rumah Korban Bencana agar warga terdampak segera kembali hidup layak tanpa https://t.co/d2uEuuleum","2005126765518495746","https://pbs.twimg.com/amplify_video_thumb/2005126705065922560/img/VzPDxZYRU4sHRQai.jpg","","in","","0","0","0","https://x.com/undefined/status/2005126765518495746","1500778796273733637",
"2005851657662263339","Tue Dec 30 04:01:16 +0000 2025","3","Arif menilai respon pemerintah terhadap bencana banjir di Sumatera hanya sebatas aksi-reaksi belaka tanpa adanya upaya memperbaiki kelemahan tata kelola yang sistemik. Baca di sini: https://t.co/hV3MX9dJQn ~TA #Banjir #Sumatera https://t.co/gyssXFF3Or","2005851657662263339","https://pbs.twimg.com/media/G9Y3cnzaIAAaYJi.jpg","","in","","0","0","2","https://x.com/undefined/status/2005851657662263339","23343960",
"2005723637207425308","Mon Dec 29 19:32:34 +0000 2025","0","salut &amp; bangga bgt sm POLRI yg slalu standby bantu korban banjir Sumatera tanpa pamrih. Moga makin byk pihak tergugah buat kontribusi nyata juga https://t.co/1z8r0SZMrf","2005723637207425308","https://pbs.twimg.com/ext_tw_video_thumb/2005723478729842688/pu/img/VurAJqMI_f9ujdIv.jpg","","in","","0","0","0","https://x.com/undefined/status/2005723637207425308","365704595",
"2005109331600285966","Sun Dec 28 02:51:32 +0000 2025","34","TV MALAYSIA KRITIK PEDAS PEMERINTAHAN PRABOWO DALAM MENANGANI BENCANA BANJIR DI SUMATERA....‼️ #IndonesiaNegeriMafia #IndonesiaNegeriMafia 🆘🆗 https://t.co/X3EuRpehDi","2005109331600285966","https://pbs.twimg.com/media/G9OUT1VbgAMilWb.jpg","","in","","0","3","21","https://x.com/undefined/status/2005109331600285966","1773641343858024448",
"2005728891164664252","Mon Dec 29 19:53:26 +0000 2025","0","buat POLRI kalian amazing banget! Kerja tanpa kenal lelah saat banjir Sumatera patut diacungi jempol. Tetap jadi pelindung &amp; teman terbaik bagi masyarakat https://t.co/A4AKjfgrd5","2005728891164664252","https://pbs.twimg.com/ext_tw_video_thumb/2005728848353320962/pu/img/tV0dq3JDdSjN7HJA.jpg","","in","","0","0","0","https://x.com/undefined/status/2005728891164664252","620641281",
"2005674123591352324","Mon Dec 29 16:15:49 +0000 2025","0","keberadaan POLRI di banjir Sumatera bukti nyata kasih sayang kalian ke bangsa ini! Salut atas kerja keras yg tak kenal lelah. Terima kasih sudah bawa rasa aman https://t.co/Re3LDfPJF6","2005674123591352324","https://pbs.twimg.com/ext_tw_video_thumb/2005674083925843968/pu/img/kW8E0Vd38HlDGv0j.jpg","","in","","0","0","0","https://x.com/undefined/status/2005674123591352324","378139448",
"2005672487217197119","Mon Dec 29 16:09:19 +0000 2025","0","polri emang jadi panutan. Di tengah banjir Sumatera mereka tetep menunjukkan semangat bantu tanpa syarat. Terima kasih https://t.co/33N7QsIyVy","2005672487217197119","https://pbs.twimg.com/ext_tw_video_thumb/2005672432850604032/pu/img/ps8GVOY4oKUYX6Vu.jpg","","in","","0","0","0","https://x.com/undefined/status/2005672487217197119","358492261",
"2005695425278534135","Mon Dec 29 17:40:28 +0000 2025","0","tulus ga semulus dedikasi POLRI! Support penuh utk korban banjir Sumatera bikin bangga. Luar biasaaa polri! Semoga kontribusimu menginspirasi lebih byk org. Cepet selesai ya ujian satu ini https://t.co/dosl9aW8LA","2005695425278534135","https://pbs.twimg.com/ext_tw_video_thumb/2005695386456031232/pu/img/jukl6jWYL_sgqBbh.jpg","","in","","0","0","0","https://x.com/undefined/status/2005695425278534135","2337744374",
"2005632489721852402","Mon Dec 29 13:30:23 +0000 2025","6","(29/12) Low Pressure System 90S terbentuk di pantai barat Bengkulu dengan average wind gust 30-40 kph. Meskipun tidak membawa angin kencang waspada huder diberlakukan di Sumatera Bag. Selatan &amp; Jawa Bag. Barat hingga 31/12/2025. #typhoon #banjir #sumatera #jawa https://t.co/dGkGsSUOl1","2005632489721852402","https://pbs.twimg.com/media/G9VvMNVbsAEmnm_.jpg","","in","","1","1","2","https://x.com/undefined/status/2005632489721852402","1775897909437091840",
"2005982200131399917","Tue Dec 30 12:40:00 +0000 2025","0","Anggaran Pemulihan Bencana Sumatera Capai Rp59 25 Triliun Terbesar untuk Aceh Menteri Dalam Negeri Muhammad Tito Karnavian menyatakan pemulihan dan pembenahan wilayah Sumatera yang terdampak bencana banjir bandang dan tanah longsor membutuhkan anggaran hingga Rp59 25 https://t.co/BlzNrsGJSe","2005982200131399917","https://pbs.twimg.com/media/G9abck2asAADT-j.jpg","","in","","0","0","0","https://x.com/undefined/status/2005982200131399917","786549338818224128",
"2005881582750511417","Tue Dec 30 06:00:11 +0000 2025","1","Kementerian Dalam Negeri (Kemendagri) RI memberikan dukungan penuh terhadap pemulihan layanan administrasi kependudukan (Dukcapil) bagi masyarakat terdampak bencana banjir bandang dan tanah longsor di Sumatera. Selengkapnya https://t.co/7u2grteaBY __ #VIVACOID #Bencana https://t.co/Qzdx5RqEQj","2005881582750511417","https://pbs.twimg.com/media/G9ZSq1DXwAALYcD.jpg","","in","","0","0","0","https://x.com/undefined/status/2005881582750511417","41730943",
"2005861931974787118","Tue Dec 30 04:42:06 +0000 2025","1","Hati Siapa yang Tak Teriris Melihat Mushaf Quran Tertimbun Lumpur dan Terseret Banjir Aceh-Sumatera? Bersama LAZISWAF Pesantren Al Hilal mari tunaikan Sedekah Quran Rp100.000 -/Mushaf melalui Bank Mandiri # 132.00.1565.333.1 A.n. Al Hilal Rancapanggu #FYI #sumatera https://t.co/U1n50RpeBW","2005861931974787118","https://pbs.twimg.com/amplify_video_thumb/2005861802190725124/img/tagc5zA-Do_JwhNK.jpg","","in","","0","0","1","https://x.com/undefined/status/2005861931974787118","573388760",
"2005872971706249431","Tue Dec 30 05:25:58 +0000 2025","0","Kepala Pusat Data Informasi dan Komunikasi Kebencanaan (Kapusdatinkom) BNPB Abdul Muhari mengungkapkan pihaknya berupaya terus untuk memaksimalkan penanganan pascabencana di tiga provinsi Sumatera yang terdampak banjir bandang dan tanah longsor. Ia memastikan setiap bantuan https://t.co/yKtAf4Kh8P","2005872971706249431","https://pbs.twimg.com/media/G9ZK1YHb0AAfX00.jpg","","in","","0","0","0","https://x.com/undefined/status/2005872971706249431","46693036",
"2005854811376218258","Tue Dec 30 04:13:48 +0000 2025","227","Banjir Sumatera masih jauh dari pulih bencana selanjutnya di depan mata: - agenda pilkada kembali ke DPRD (termasuk pilpres ke MPR/DPR); - parcok kemana-mana parjo dimana-mana; - hukum/APH makin jadi alat penguasa membungkam lawan dan pemikiran kritis. Bernegara koq gini amat?","2005854811376218258","","","in","","2","3","128","https://x.com/undefined/status/2005854811376218258","289712324",
"2005910152092987687","Tue Dec 30 07:53:42 +0000 2025","1","Wanita Sumatera: Bukan Sekadar Mangsa #Banjir Bencana banjir di Pulau Sumatera telah meragut 1 071 nyawa setakat 19 Disember menurut Abdul Muhari Ketua Pusat Data Maklumat dan Komunikasi Bencana di Badan Nasional Pengurusan Bencana (BNPB) Komentar: https://t.co/YooyHgMQOZ https://t.co/mhosVye8uO","2005910152092987687","https://pbs.twimg.com/media/G9ZspyaaEAAc0gy.jpg","","in","","0","0","1","https://x.com/undefined/status/2005910152092987687","3253525879",
"2005987987616849960","Tue Dec 30 13:03:00 +0000 2025","0","Sebulan setelah banjir dan longsor melanda pulau Sumatera dampaknya masih nyata dirasakan terutama oleh keluarga prasejahtera yang menggantungkan hidup dari usaha kecil di Aceh Tamiang Peureulakk Kota Langsa Kabupaten Pidie hingga Bireuen yang dikenal sebagai kota juang. https://t.co/5dvAVbECWz","2005987987616849960","https://pbs.twimg.com/media/G9azb1CbYAEk6p4.jpg","","in","","0","0","0","https://x.com/undefined/status/2005987987616849960","350668803",
"2005947042166882390","Tue Dec 30 10:20:18 +0000 2025","0","Menteri Dalam Negeri (Mendagri) Tito Karnavian mengungkapkan Sumatera Utara (Sumut) menjadi wilayah yang cepat pulih pasca-bencana banjir bandang dan tanah longsor. Sementara wilayah yang paling berat adalah Aceh Tamiang sebab di wilayah tersebut layanan pemerintahan belum https://t.co/ozXtkutTp4","2005947042166882390","https://pbs.twimg.com/media/G9aOMEvaoAE9_gd.jpg","","in","","0","1","1","https://x.com/undefined/status/2005947042166882390","23343960",
"2006139632002678853","Tue Dec 30 23:05:35 +0000 2025","3","Bupati Aceh Utara Ismail A Jalil yang akrab disapa Ayahwa melaporkan bahwa korban jiwa akibat banjir di wilayahnya mencapai 215 orang dengan enam lainnya masih hilang. Angka ini merupakan yang tertinggi di antara wilayah lain di Sumatera Utara Sumatera Barat dan Aceh. https://t.co/5kMJsKmpcD","2006139632002678853","https://pbs.twimg.com/media/G9c9WqLaYAMx9i8.jpg","","in","","0","2","0","https://x.com/undefined/status/2006139632002678853","23343960",
